Timestep,PersonID,X,Y
19180,2547,124.0,369.5
19180,2527,203.5,259.5
19180,2466,138.5,279.0
19190,2671,437.0,194.5
19190,2647,106.0,273.5
19190,2629,262.0,445.0
19190,2625,242.5,263.5
19190,2601,298.0,431.5
19190,2547,123.5,368.5
19190,2527,204.5,259.5
19190,2466,137.5,279.0
19200,2671,431.5,197.5
19200,2647,109.0,280.0
19200,2629,262.0,443.0
19200,2625,243.5,268.5
19200,2601,298.5,434.5
19200,2547,123.5,366.5
19200,2527,200.5,259.5
19200,2466,139.5,282.0
19210,2699,619.5,420.0
19210,2671,429.0,199.5
19210,2647,111.5,283.0
19210,2629,262.0,442.0
19210,2625,244.0,271.5
19210,2601,299.0,435.5
19210,2547,123.0,366.0
19210,2527,199.0,259.5
19210,2466,139.5,283.0
19220,2685,408.0,356.5
19220,2671,427.5,200.5
19220,2647,115.5,283.5
19220,2629,262.5,442.5
19220,2625,242.5,273.5
19220,2601,299.0,437.0
19220,2547,123.0,366.0
19220,2527,202.0,259.0
19220,2466,138.5,282.5
19230,2703,579.5,21.5
19230,2685,410.0,358.0
19230,2671,426.5,199.5
19230,2647,119.0,283.5
19230,2629,262.5,442.5
19230,2625,242.0,275.5
19230,2601,299.5,438.0
19230,2547,123.0,365.5
19230,2527,196.5,257.5
19230,2466,136.0,281.0
19240,2707,359.5,458.0
19240,2703,579.5,21.0
19240,2685,413.0,358.0
19240,2671,425.5,200.5
19240,2629,262.5,442.5
19240,2625,240.5,276.5
19240,2601,299.5,437.5
19240,2568,253.0,161.5
19240,2547,123.5,366.0
19240,2527,197.5,258.0
19240,2466,135.0,281.0
19250,2709,534.0,220.0
19250,2703,581.0,22.5
19250,2685,417.5,358.5
19250,2671,425.5,196.5
19250,2629,262.5,442.5
19250,2625,238.5,278.0
19250,2601,299.5,436.5
19250,2568,253.0,162.0
19250,2547,123.5,365.0
19250,2527,200.0,259.0
19250,2466,135.0,281.5
19260,2709,532.0,217.5
19260,2685,422.0,360.0
19260,2671,424.5,195.0
19260,2629,263.5,442.5
19260,2625,239.0,278.5
19260,2601,299.5,436.5
19260,2568,253.5,161.0
19260,2547,123.5,365.0
19260,2527,199.5,258.5
19260,2466,134.5,281.0
19270,2713,187.0,258.0
19270,2709,530.5,216.5
19270,2685,427.0,360.0
19270,2647,104.0,287.0
19270,2629,263.5,442.5
19270,2625,238.0,279.5
19270,2568,253.5,161.0
19270,2547,123.5,364.5
19270,2527,200.0,260.0
19270,2466,134.0,280.5
19280,2714,538.5,58.5
19280,2713,185.5,257.0
19280,2709,527.5,217.0
19280,2647,103.5,287.0
19280,2629,263.0,442.5
19280,2625,236.5,280.5
19280,2568,254.0,161.0
19280,2547,123.0,363.0
19280,2466,134.0,280.5
19290,2713,184.0,256.5
19290,2709,525.5,217.5
19290,2647,102.0,287.0
19290,2629,263.0,442.5
19290,2625,235.5,281.5
19290,2568,254.0,161.0
19290,2547,122.5,363.5
19290,2466,135.5,281.0
19300,2713,182.0,255.5
19300,2709,524.0,216.0
19300,2629,262.0,443.5
19300,2625,232.5,281.5
19300,2568,254.0,161.0
19300,2547,123.5,363.5
19300,2466,135.0,281.0
19310,2718,611.0,441.5
19310,2713,180.5,252.0
19310,2629,261.0,443.0
19310,2625,230.5,280.5
19310,2568,254.0,161.0
19310,2547,123.5,363.0
19310,2466,133.0,280.5
19320,2718,616.5,444.5
19320,2713,178.5,250.0
19320,2705,384.5,461.5
19320,2625,228.5,278.5
19320,2601,297.0,433.5
19320,2466,133.5,281.0
19330,2723,630.5,254.0
19330,2721,601.0,248.5
19330,2713,177.0,248.5
19330,2705,384.5,461.5
19330,2625,226.5,278.0
19340,2724,586.0,26.5
19340,2723,630.0,256.0
19340,2721,600.5,249.5
19340,2713,176.0,248.5
19340,2709,509.0,235.5
19340,2705,384.0,461.5
19340,2625,225.5,278.0
19350,2730,505.5,92.5
19350,2729,489.0,90.5
19350,2728,310.0,440.0
19350,2727,549.5,59.5
19350,2726,447.0,354.0
19350,2725,355.0,458.0
19350,2723,631.0,259.0
19350,2721,600.5,251.0
19350,2713,174.0,249.0
19350,2709,508.5,234.5
19350,2705,384.0,461.5
19360,2733,514.0,210.5
19360,2730,506.0,92.5
19360,2729,488.5,91.5
19360,2728,309.0,438.0
19360,2727,549.5,62.5
19360,2726,451.0,355.0
19360,2723,631.0,261.0
19360,2721,600.5,252.0
19360,2713,173.0,249.0
19360,2709,510.5,236.0
19360,2705,383.5,461.5
19370,2733,512.5,210.5
19370,2730,505.5,93.0
19370,2729,488.5,92.0
19370,2727,549.0,63.5
19370,2726,454.5,353.5
19370,2723,631.0,262.5
19370,2721,600.5,252.5
19370,2713,171.0,247.5
19370,2629,263.0,442.0
19380,2734,108.5,275.5
19380,2733,510.0,211.0
19380,2730,505.5,92.5
19380,2729,488.5,92.0
19380,2727,550.5,64.5
19380,2726,458.0,357.0
19380,2723,631.0,264.0
19380,2721,600.5,252.0
19380,2629,264.5,443.5
19390,2734,115.0,274.5
19390,2733,508.5,210.0
19390,2731,411.0,187.0
19390,2730,505.5,92.5
19390,2729,488.5,93.0
19390,2727,551.5,64.0
19390,2726,459.0,359.0
19390,2723,631.0,264.5
19390,2721,600.0,252.5
19390,2629,264.0,444.0
19400,2734,119.0,274.5
19400,2733,506.5,209.5
19400,2731,406.5,189.0
19400,2730,506.0,92.5
19400,2729,488.0,94.0
19400,2728,303.0,432.0
19400,2727,553.5,56.5
19400,2726,459.0,359.5
19400,2724,583.0,28.0
19400,2723,631.0,266.0
19400,2721,601.0,254.0
19400,2629,263.0,443.5
19410,2737,80.0,151.0
19410,2735,106.0,155.0
19410,2733,504.0,210.0
19410,2731,405.0,189.0
19410,2730,506.0,92.5
19410,2729,487.5,94.5
19410,2728,299.0,430.5
19410,2727,554.0,66.0
19410,2726,462.0,356.5
19410,2724,583.0,28.5
19410,2723,631.0,266.5
19410,2721,601.0,254.0
19410,2629,262.5,443.5
19420,2737,79.5,150.0
19420,2735,108.5,159.0
19420,2733,501.5,211.0
19420,2731,404.5,188.0
19420,2730,507.0,93.0
19420,2729,487.0,94.5
19420,2728,298.0,430.0
19420,2726,464.5,357.0
19420,2723,631.0,267.0
19430,2737,78.5,151.0
19430,2733,499.0,211.0
19430,2731,404.0,185.5
19430,2730,506.5,93.5
19430,2729,487.0,94.5
19430,2728,297.5,429.0
19430,2723,631.0,266.5
19440,2737,77.0,153.0
19440,2733,498.0,211.5
19440,2731,403.0,185.0
19440,2729,488.5,87.5
19440,2728,299.0,434.5
19440,2723,631.0,267.5
19450,2737,76.5,153.5
19450,2733,497.0,211.0
19450,2731,401.5,185.0
19450,2729,489.0,86.5
19450,2728,299.5,436.5
19450,2723,631.0,268.0
19460,2737,76.5,154.0
19460,2734,119.0,276.0
19460,2733,495.5,210.0
19460,2731,399.5,184.0
19460,2728,299.0,437.5
19460,2726,480.5,355.0
19470,2747,122.0,173.5
19470,2746,610.0,463.0
19470,2737,75.5,155.0
19470,2733,493.0,211.0
19470,2731,398.5,183.5
19470,2728,298.5,438.0
19470,2726,484.5,354.5
19480,2753,609.0,269.0
19480,2747,123.0,177.0
19480,2733,489.0,216.0
19480,2731,397.0,184.5
19480,2728,298.5,437.5
19480,2726,488.0,352.5
19490,2755,263.0,443.5
19490,2753,609.0,271.5
19490,2748,613.5,160.0
19490,2733,485.5,218.0
19490,2731,396.0,185.5
19490,2729,489.5,88.0
19490,2728,299.0,436.0
19490,2726,491.5,354.5
19490,2723,631.5,270.5
19500,2755,262.5,443.0
19500,2753,610.0,273.5
19500,2748,613.5,160.0
19500,2734,117.0,277.0
19500,2733,483.0,216.5
19500,2731,393.5,186.5
19500,2729,489.0,90.5
19500,2728,299.0,435.5
19500,2726,493.5,356.5
19500,2723,630.5,272.0
19510,2755,262.5,442.0
19510,2753,611.5,274.0
19510,2748,613.5,159.0
19510,2734,117.0,276.0
19510,2733,481.0,217.5
19510,2731,390.5,188.5
19510,2729,488.5,92.0
19510,2728,299.0,435.5
19510,2726,498.5,359.0
19510,2723,631.5,274.0
19520,2758,560.5,69.5
19520,2757,195.5,265.0
19520,2756,584.0,39.0
19520,2755,263.0,443.0
19520,2753,613.5,274.5
19520,2748,614.0,159.0
19520,2747,128.0,179.0
19520,2734,116.0,271.5
19520,2733,477.5,220.5
19520,2731,390.0,188.5
19520,2729,488.5,91.5
19520,2728,299.0,435.0
19520,2726,501.0,359.0
19530,2758,560.5,69.5
19530,2757,195.5,269.5
19530,2753,613.5,275.5
19530,2748,615.0,159.0
19530,2747,129.0,178.5
19530,2734,116.5,270.0
19530,2733,477.0,217.5
19530,2731,386.0,192.5
19530,2729,488.5,92.0
19530,2728,299.0,435.5
19530,2726,504.0,359.0
19540,2758,560.5,70.0
19540,2757,195.0,269.0
19540,2753,612.5,276.5
19540,2748,615.0,159.0
19540,2747,131.0,178.0
19540,2734,117.0,267.5
19540,2733,475.5,215.0
19540,2731,386.0,190.5
19540,2729,489.0,92.5
19540,2728,298.5,436.0
19540,2726,509.0,360.0
19550,2761,141.5,237.5
19550,2758,561.0,70.0
19550,2757,194.0,271.0
19550,2748,615.0,159.0
19550,2734,116.0,267.0
19550,2731,386.0,187.0
19550,2729,489.0,92.0
19550,2728,298.5,438.0
19560,2761,140.0,240.0
19560,2758,561.0,69.0
19560,2757,193.5,271.0
19560,2755,262.5,441.5
19560,2748,615.0,158.5
19560,2734,114.5,269.5
19560,2731,385.5,185.0
19560,2729,489.0,91.0
19560,2728,298.0,439.0
19570,2761,138.5,240.0
19570,2758,562.0,69.0
19570,2757,191.0,270.5
19570,2755,262.5,441.5
19570,2748,615.0,158.5
19570,2734,113.5,270.0
19570,2731,378.0,193.5
19570,2729,489.0,90.0
19570,2728,298.0,439.5
19580,2764,588.0,42.5
19580,2761,136.5,239.5
19580,2758,562.0,69.0
19580,2757,189.0,270.5
19580,2755,262.0,441.5
19580,2748,615.5,158.5
19580,2747,136.0,179.0
19580,2734,113.5,270.5
19580,2733,470.5,214.5
19580,2731,378.5,190.5
19580,2729,489.5,90.5
19580,2728,298.0,439.5
19590,2765,152.0,330.0
19590,2764,588.0,43.0
19590,2761,135.5,239.5
19590,2758,562.5,69.5
19590,2757,187.0,270.0
19590,2755,262.0,442.0
19590,2748,616.5,158.0
19590,2747,138.0,179.0
19590,2734,112.5,268.0
19590,2733,469.0,218.5
19590,2731,374.0,195.5
19590,2729,489.5,89.5
19590,2728,297.5,439.0
19600,2764,588.5,43.0
19600,2761,134.0,236.5
19600,2758,562.0,71.0
19600,2757,186.0,269.5
19600,2755,262.0,441.5
19600,2748,615.5,158.5
19600,2747,140.0,179.5
19600,2734,111.5,267.0
19600,2733,468.0,212.0
19600,2731,373.0,192.0
19600,2729,489.5,89.5
19600,2728,297.0,439.5
19610,2771,613.5,284.5
19610,2764,588.0,43.5
19610,2758,563.0,71.5
19610,2757,184.5,270.0
19610,2755,262.0,441.5
19610,2748,615.5,158.5
19610,2747,142.5,179.5
19610,2734,110.0,266.0
19610,2733,467.5,206.0
19610,2731,370.5,190.0
19610,2729,489.5,90.0
19610,2728,297.0,439.0
19620,2771,614.0,287.0
19620,2764,587.5,44.5
19620,2758,563.0,71.5
19620,2757,187.0,270.0
19620,2755,262.0,441.5
19620,2748,615.0,158.5
19620,2747,145.0,180.5
19620,2734,110.0,265.5
19620,2733,466.5,204.5
19620,2731,371.0,187.5
19620,2729,489.5,90.0
19620,2728,297.0,439.0
19630,2771,614.5,289.5
19630,2764,588.0,46.0
19630,2758,563.5,71.5
19630,2757,187.0,270.5
19630,2755,262.0,441.5
19630,2748,615.0,158.5
19630,2747,146.0,179.5
19630,2734,109.5,265.5
19630,2733,465.0,204.0
19630,2731,373.0,185.5
19630,2729,489.5,90.0
19630,2728,297.0,438.5
19640,2775,631.5,289.0
19640,2771,616.5,291.5
19640,2764,588.5,46.5
19640,2758,564.0,71.5
19640,2757,185.0,271.5
19640,2755,262.0,441.5
19640,2748,613.0,157.5
19640,2747,148.5,179.5
19640,2734,109.0,264.5
19640,2733,463.5,210.0
19640,2731,373.5,183.0
19640,2729,489.5,90.0
19640,2728,296.5,438.5
19650,2779,74.5,154.5
19650,2774,321.0,154.5
19650,2771,617.0,293.0
19650,2764,588.5,47.0
19650,2758,563.5,72.0
19650,2757,184.5,271.5
19650,2755,261.5,442.0
19650,2748,615.0,158.0
19650,2747,150.0,181.0
19650,2734,109.0,265.0
19650,2733,461.0,212.0
19650,2731,372.5,182.0
19650,2729,489.0,89.5
19650,2728,296.5,438.5
19660,2784,443.5,243.5
19660,2783,126.0,233.5
19660,2779,74.5,155.5
19660,2774,320.0,154.5
19660,2771,617.0,293.5
19660,2764,588.5,47.0
19660,2758,563.5,72.0
19660,2757,177.5,272.5
19660,2755,262.0,441.5
19660,2748,615.0,158.0
19660,2747,151.0,182.0
19660,2734,109.0,264.5
19660,2733,459.0,209.5
19660,2731,371.5,181.0
19660,2729,498.0,91.0
19660,2728,296.5,438.5
19670,2786,550.0,363.0
19670,2784,443.5,242.5
19670,2771,618.0,294.0
19670,2764,589.0,47.0
19670,2758,563.0,71.5
19670,2755,262.0,442.0
19670,2748,614.5,158.5
19670,2747,152.5,183.5
19670,2734,109.5,264.0
19670,2733,457.0,206.0
19670,2729,502.0,91.5
19670,2728,296.5,438.0
19680,2786,549.0,364.5
19680,2784,441.0,240.5
19680,2771,618.0,295.5
19680,2758,564.0,70.0
19680,2755,263.0,442.5
19680,2748,615.0,158.0
19680,2734,111.0,264.0
19680,2733,455.5,208.0
19680,2728,305.0,438.5
19690,2786,554.0,363.5
19690,2784,440.5,239.5
19690,2771,617.0,296.5
19690,2758,566.0,68.0
19690,2755,263.5,443.0
19690,2748,615.0,157.5
19690,2734,108.5,264.0
19690,2733,453.0,210.0
19690,2728,308.5,438.5
19700,2790,488.0,94.5
19700,2786,559.5,361.5
19700,2784,441.0,236.5
19700,2775,632.0,300.5
19700,2771,617.0,297.5
19700,2758,570.0,64.0
19700,2755,265.0,443.5
19700,2748,614.0,157.5
19700,2734,108.0,262.0
19700,2733,450.5,211.5
19700,2731,366.5,181.5
19700,2728,302.0,437.5
19710,2790,488.5,95.0
19710,2788,588.0,8.0
19710,2784,442.0,239.5
19710,2775,632.5,303.0
19710,2771,617.5,297.5
19710,2758,571.5,65.0
19710,2755,264.5,444.0
19710,2748,612.5,157.0
19710,2734,107.5,257.0
19710,2733,448.5,211.0
19710,2731,365.0,181.5
19710,2728,299.5,438.5
19720,2790,489.0,94.5
19720,2788,587.5,8.0
19720,2784,440.5,240.0
19720,2771,619.5,299.0
19720,2758,572.5,66.0
19720,2755,265.0,444.5
19720,2748,614.0,157.5
19720,2734,107.5,253.0
19720,2733,446.5,211.0
19720,2731,363.5,180.0
19720,2728,299.5,439.0
19730,2792,504.5,92.5
19730,2790,489.0,94.5
19730,2788,587.5,8.0
19730,2758,573.0,68.5
19730,2755,273.0,445.5
19730,2748,615.5,154.5
19730,2734,107.0,251.5
19730,2733,443.0,213.5
19730,2731,361.0,181.5
19730,2728,305.5,439.0
19740,2792,504.5,92.5
19740,2790,489.5,94.5
19740,2788,587.0,8.0
19740,2758,573.0,71.0
19740,2755,276.0,446.5
19740,2748,616.0,154.0
19740,2734,108.0,250.5
19740,2733,440.5,216.0
19740,2731,359.5,182.5
19740,2728,308.5,438.5
19750,2792,504.0,92.5
19750,2790,489.5,94.0
19750,2788,586.5,8.0
19750,2758,574.0,72.0
19750,2755,277.5,447.0
19750,2748,615.5,152.0
19750,2733,439.0,214.0
19750,2731,359.0,181.0
19750,2728,309.5,437.5
19760,2792,504.5,92.5
19760,2790,489.0,92.5
19760,2755,277.5,446.5
19760,2733,438.5,207.5
19760,2731,357.5,178.0
19760,2728,310.0,437.0
19770,2792,504.5,92.5
19770,2790,488.5,91.5
19770,2755,277.5,446.5
19770,2733,436.0,210.0
19770,2731,356.5,176.5
19770,2728,310.5,437.5
19780,2790,489.0,90.0
19780,2755,276.0,446.0
19780,2733,433.5,210.0
19780,2731,355.5,175.0
19780,2728,311.0,438.0
19790,2790,488.5,90.0
19790,2755,275.0,445.5
19790,2733,432.5,210.0
19790,2731,354.0,174.5
19790,2728,311.5,439.0
19800,2790,498.5,93.0
19800,2755,269.0,444.5
19800,2733,431.0,211.0
19800,2731,353.0,176.5
19800,2728,310.5,438.5
19810,2790,502.5,94.5
19810,2755,266.0,443.5
19810,2748,609.0,151.0
19810,2733,430.0,208.0
19810,2731,352.0,178.5
19810,2728,310.0,437.5
19820,2748,609.0,150.5
19820,2733,426.0,211.0
19820,2731,350.0,179.0
19820,2728,310.5,437.0
19830,2748,609.0,155.5
19830,2733,421.5,214.5
19830,2731,348.5,182.0
19830,2728,310.0,437.0
19840,2809,334.0,197.0
19840,2748,610.0,157.5
19840,2733,420.0,216.0
19840,2731,346.5,186.0
19840,2728,311.0,437.0
19850,2809,332.0,196.5
19850,2790,506.0,95.5
19850,2748,610.0,158.5
19850,2733,420.0,212.5
19850,2731,345.5,185.0
19850,2728,310.5,437.0
19860,2809,330.0,198.0
19860,2790,506.5,95.5
19860,2748,610.5,159.0
19860,2733,417.5,214.0
19860,2731,345.0,179.5
19860,2728,311.0,437.0
19870,2814,226.0,200.0
19870,2813,264.5,443.0
19870,2812,591.5,55.0
19870,2809,329.0,199.0
19870,2790,506.0,95.5
19870,2748,610.0,159.5
19870,2733,416.5,213.0
19870,2731,344.0,178.5
19870,2728,311.5,436.5
19880,2813,263.5,443.0
19880,2812,589.5,59.0
19880,2809,329.5,197.5
19880,2790,506.0,95.0
19880,2748,610.5,159.5
19880,2733,414.5,214.0
19880,2731,342.5,176.5
19880,2728,311.5,436.5
19890,2817,627.0,269.0
19890,2813,261.5,444.0
19890,2812,588.0,60.0
19890,2809,329.0,197.0
19890,2790,507.0,95.0
19890,2748,610.5,159.5
19890,2733,412.5,212.5
19890,2728,311.0,437.0
19900,2820,144.0,254.0
19900,2817,626.5,267.5
19900,2813,260.5,444.0
19900,2812,584.5,68.5
19900,2790,507.5,96.0
19900,2748,610.5,159.5
19900,2733,410.5,215.5
19900,2728,311.5,436.5
19910,2822,90.5,253.5
19910,2820,144.0,253.5
19910,2813,260.0,444.0
19910,2812,583.5,71.0
19910,2790,507.0,96.0
19910,2748,611.0,159.5
19910,2733,408.5,215.0
19910,2728,311.5,437.0
19920,2825,570.0,139.5
19920,2824,620.0,351.5
19920,2823,629.5,24.0
19920,2820,143.0,256.5
19920,2813,260.0,445.0
19920,2790,504.0,95.0
19920,2748,610.0,159.5
19920,2733,407.0,219.5
19920,2728,304.0,437.0
19930,2826,359.5,467.5
19930,2825,570.5,140.5
19930,2823,629.5,24.0
19930,2813,260.5,445.0
19930,2809,323.0,199.0
19930,2748,610.5,159.0
19930,2733,404.0,221.5
19930,2728,307.5,437.0
19940,2826,359.0,467.5
19940,2813,261.5,445.5
19940,2748,610.0,159.0
19940,2733,403.5,220.0
19940,2728,309.0,437.5
19950,2831,386.5,464.0
19950,2826,358.0,468.0
19950,2813,262.0,445.5
19950,2748,610.0,159.0
19950,2733,402.5,220.0
19950,2728,304.0,437.5
19960,2831,386.5,464.5
19960,2826,358.0,468.0
19960,2820,138.0,257.5
19960,2813,262.5,445.5
19960,2748,610.0,159.0
19960,2733,398.0,221.5
19960,2728,300.0,436.5
19970,2831,387.5,465.0
19970,2826,358.0,468.5
19970,2820,137.0,256.5
19970,2813,263.0,444.5
19970,2748,610.5,159.0
19970,2733,397.0,221.5
19970,2728,298.5,436.5
19980,2831,388.5,465.5
19980,2826,358.0,468.5
19980,2820,137.0,256.5
19980,2813,263.5,444.0
19980,2748,610.5,159.0
19980,2733,397.0,216.5
19980,2728,298.0,436.5
19990,2834,323.0,178.5
19990,2831,389.0,465.5
19990,2826,358.5,468.5
19990,2820,135.5,255.5
19990,2813,264.0,443.5
19990,2748,610.5,159.0
19990,2733,394.0,217.5
19990,2728,297.0,434.5
20000,2836,587.0,73.0
20000,2834,322.0,178.5
20000,2831,389.5,465.5
20000,2826,358.0,468.5
20000,2820,135.0,255.0
20000,2813,264.5,443.5
20000,2748,610.5,159.0
20000,2733,391.5,219.0
20000,2728,296.5,435.5
20010,2834,322.5,178.5
20010,2831,389.5,465.5
20010,2826,358.0,469.0
20010,2820,134.0,255.0
20010,2813,265.0,443.5
20010,2748,610.5,158.5
20010,2728,297.5,436.5
20020,2834,322.5,178.5
20020,2831,390.0,466.0
20020,2826,358.0,469.0
20020,2820,128.0,254.5
20020,2813,265.5,443.5
20020,2748,610.5,158.5
20020,2728,297.0,433.5
20030,2826,358.0,469.0
20030,2820,126.0,254.5
20030,2813,266.0,443.5
20030,2748,610.5,158.0
20030,2728,296.5,431.5
20040,2838,623.0,267.5
20040,2826,358.5,469.5
20040,2813,266.5,443.0
20040,2748,610.5,158.0
20040,2728,297.0,431.0
20050,2838,622.5,267.0
20050,2826,358.5,469.5
20050,2813,267.0,442.5
20050,2748,610.0,158.0
20050,2728,297.0,431.0
20060,2845,311.0,436.0
20060,2838,621.5,267.0
20060,2831,391.0,465.5
20060,2826,358.0,469.5
20060,2813,266.5,442.0
20060,2748,610.0,158.0
20060,2733,382.0,215.0
20060,2728,297.0,431.0
20070,2845,311.0,436.0
20070,2838,621.0,267.0
20070,2831,391.0,465.5
20070,2826,358.5,469.5
20070,2813,266.5,442.0
20070,2748,610.0,158.0
20070,2733,380.0,214.5
20070,2728,297.5,431.0
20080,2845,311.5,436.5
20080,2838,619.5,266.0
20080,2831,391.0,465.5
20080,2826,358.0,469.5
20080,2813,265.0,442.5
20080,2748,610.5,158.0
20080,2733,378.5,216.0
20090,2852,122.0,255.0
20090,2845,312.0,436.5
20090,2838,617.0,266.5
20090,2831,391.0,465.5
20090,2826,358.0,469.5
20090,2813,263.5,442.5
20090,2748,610.5,158.0
20090,2733,376.5,216.0
20100,2852,118.5,255.0
20100,2845,310.5,436.5
20100,2838,617.0,253.5
20100,2831,391.5,465.5
20100,2826,358.5,469.5
20100,2813,262.5,442.5
20100,2748,610.5,158.0
20100,2733,375.0,216.5
20110,2852,115.5,254.5
20110,2845,311.5,436.0
20110,2838,618.5,238.5
20110,2831,391.5,465.5
20110,2826,358.5,469.5
20110,2813,262.0,442.0
20110,2748,610.0,158.0
20110,2733,372.0,216.5
20120,2858,305.5,177.5
20120,2857,511.0,114.0
20120,2852,112.5,254.0
20120,2838,618.0,235.5
20120,2831,391.5,466.0
20120,2826,359.0,469.5
20120,2813,264.0,443.0
20120,2748,610.5,158.0
20120,2733,370.0,217.0
20130,2859,297.5,432.0
20130,2857,507.5,113.5
20130,2852,112.0,254.0
20130,2838,616.5,230.5
20130,2831,391.0,466.0
20130,2826,358.5,469.5
20130,2813,264.0,444.0
20130,2748,610.5,158.0
20130,2733,366.5,219.0
20140,2859,297.5,434.5
20140,2857,504.0,111.0
20140,2838,615.5,229.5
20140,2826,358.5,469.5
20140,2813,264.0,444.5
20140,2748,610.5,158.0
20140,2733,366.5,216.5
20150,2859,298.0,435.0
20150,2857,505.5,113.0
20150,2838,614.5,233.5
20150,2826,359.0,469.5
20150,2813,269.5,446.0
20150,2748,610.5,158.0
20150,2733,365.5,216.5
20160,2865,585.0,80.0
20160,2859,298.0,431.5
20160,2857,504.0,112.5
20160,2826,359.0,469.5
20160,2748,610.5,158.0
20160,2733,363.0,215.0
20170,2865,585.5,77.0
20170,2862,628.5,35.0
20170,2859,297.5,429.5
20170,2857,503.5,112.5
20170,2826,359.5,469.5
20170,2748,610.5,158.0
20180,2865,585.5,75.0
20180,2863,615.0,256.0
20180,2862,628.5,34.0
20180,2859,298.0,429.5
20180,2857,502.0,113.0
20180,2826,359.5,469.5
20180,2748,610.0,158.0
20190,2873,546.5,56.5
20190,2871,102.5,249.0
20190,2870,157.5,219.5
20190,2865,587.0,72.5
20190,2863,614.5,254.0
20190,2862,628.0,37.5
20190,2859,297.5,429.5
20190,2857,490.5,97.5
20190,2838,610.0,229.5
20190,2748,610.0,158.0
20200,2875,212.5,330.0
20200,2873,547.0,57.5
20200,2865,587.0,70.0
20200,2863,613.5,255.0
20200,2862,628.0,37.0
20200,2859,297.5,430.0
20200,2857,495.5,105.5
20200,2838,607.5,228.0
20200,2748,610.0,158.0
20200,2733,354.0,210.5
20210,2873,548.0,56.5
20210,2865,586.5,70.5
20210,2862,628.0,39.0
20210,2859,297.5,430.0
20210,2857,497.5,108.5
20210,2838,608.0,229.0
20210,2748,610.0,158.0
20210,2733,352.0,216.5
20220,2877,218.5,168.5
20220,2873,548.0,56.0
20220,2865,585.5,73.5
20220,2862,628.0,36.5
20220,2859,297.5,430.5
20220,2857,488.0,94.5
20220,2838,608.0,229.5
20220,2748,610.0,158.0
20220,2733,349.0,221.0
20230,2877,219.0,167.5
20230,2873,549.0,59.5
20230,2865,585.0,76.5
20230,2862,628.5,35.0
20230,2859,297.5,430.5
20230,2857,492.0,104.0
20230,2838,605.5,228.5
20230,2748,610.0,158.0
20230,2733,346.5,223.0
20240,2877,218.5,169.0
20240,2873,549.5,59.5
20240,2865,584.5,77.5
20240,2862,628.5,37.0
20240,2859,297.5,430.5
20240,2857,487.0,106.0
20240,2748,610.0,158.0
20240,2733,344.0,222.0
20250,2881,622.5,282.0
20250,2879,260.0,443.0
20250,2877,218.5,169.5
20250,2865,585.5,77.5
20250,2862,628.5,42.5
20250,2859,297.5,432.0
20250,2857,485.5,107.5
20250,2748,610.0,158.0
20250,2733,341.5,224.0
20260,2881,622.5,282.0
20260,2879,260.0,442.0
20260,2877,218.0,169.5
20260,2875,224.0,334.0
20260,2862,628.5,44.0
20260,2859,297.5,432.0
20260,2857,481.0,107.5
20260,2748,610.0,158.0
20260,2733,340.5,223.5
20270,2881,622.5,281.5
20270,2879,260.5,441.5
20270,2877,218.5,164.0
20270,2875,227.5,334.0
20270,2862,628.5,41.0
20270,2859,297.5,431.0
20270,2857,478.5,108.0
20270,2838,600.0,231.0
20270,2748,610.0,158.0
20270,2733,339.0,222.5
20280,2881,623.0,282.0
20280,2879,260.5,442.0
20280,2859,297.0,433.5
20280,2857,476.5,109.5
20280,2838,600.5,227.5
20280,2748,610.0,157.5
20280,2733,335.5,231.0
20290,2881,624.0,283.5
20290,2879,260.5,442.0
20290,2859,297.5,434.5
20290,2857,475.5,110.5
20290,2838,602.5,220.5
20290,2748,610.0,157.5
20290,2733,332.5,236.0
20300,2881,623.0,284.0
20300,2879,260.5,442.0
20300,2859,297.5,436.5
20300,2857,474.0,107.5
20300,2838,602.0,219.0
20300,2748,610.0,157.5
20300,2733,330.5,237.0
20310,2889,335.5,214.0
20310,2883,179.0,207.5
20310,2881,622.0,284.0
20310,2879,260.0,442.0
20310,2859,297.5,437.5
20310,2857,473.5,107.5
20310,2838,601.5,218.5
20310,2748,610.0,157.5
20310,2733,330.5,236.0
20320,2889,333.0,213.5
20320,2883,177.5,207.5
20320,2881,620.0,283.0
20320,2879,260.0,442.0
20320,2859,297.0,437.0
20320,2857,473.0,109.0
20320,2838,600.5,216.5
